date,Close
2020-11-25,961.25
2020-11-26,980.25
2020-11-27,965.8
2020-12-01,966.1
2020-12-02,970.05
2020-12-03,984.6
2020-12-04,981.7
2020-12-07,1005.8
2020-12-08,1003.05
2020-12-09,1011.4
2020-12-10,1010.6
2020-12-11,1003.4
2020-12-14,1004.55
2020-12-15,1006.25
2020-12-16,1007.8
2020-12-17,1014.55
2020-12-18,1045.75
2020-12-21,1013.7
2020-12-22,1032.35
2020-12-23,1044.8
2020-12-24,1040.35
2020-12-28,1040.35
2020-12-29,1033.1
2020-12-30,1034.2
2020-12-31,1041.0
2021-01-01,1048.25
2021-01-04,1054.45
2021-01-05,1057.4
2021-01-06,1057.65
2021-01-07,1054.2
2021-01-08,1067.65
2021-01-11,1083.35
2021-01-12,1070.75
2021-01-13,1058.0
2021-01-14,1061.8
2021-01-15,1042.55
2021-01-18,1010.4
2021-01-19,1017.8
2021-01-20,1016.15
2021-01-21,1010.45
2021-01-22,1007.4
2021-01-25,1016.5
2021-01-27,981.85
2021-01-28,974.35
2021-01-29,920.55
2021-02-01,885.65
2021-02-02,896.5
2021-02-03,929.9
2021-02-04,933.6
2021-02-05,960.2
2021-02-08,971.95
2021-02-09,968.8
2021-02-10,964.8
2021-02-11,965.0
2021-02-12,958.4
2021-02-15,941.95
2021-02-16,939.3
2021-02-17,920.1
2021-02-18,923.4
2021-02-19,936.3
2021-02-22,893.85
2021-02-23,899.05
2021-02-24,887.1
2021-02-25,896.05
2021-02-26,885.3
2021-03-01,890.7
2021-03-02,880.95
2021-03-03,900.5
2021-03-04,915.0
2021-03-05,898.5
2021-03-08,898.45
2021-03-09,889.65
2021-03-10,900.1
2021-03-12,885.3
2021-03-15,868.45
2021-03-16,889.95
2021-03-17,871.15
2021-03-18,842.55
2021-03-19,854.9
2021-03-22,870.8
2021-03-23,874.45
2021-03-24,870.1
2021-03-25,876.1
2021-03-26,881.2
2021-03-30,903.65
2021-03-31,903.2
2021-04-01,917.55
2021-04-05,911.3
2021-04-06,923.85
2021-04-07,938.55
2021-04-08,937.8
2021-04-09,952.05
2021-04-12,999.4
2021-04-13,955.45
2021-04-15,969.1
2021-04-16,978.65
2021-04-19,993.6
2021-04-20,1031.35
2021-04-22,1039.95
2021-04-23,1013.35
2021-04-26,1013.35
2021-04-27,1011.45
2021-04-28,1008.9
2021-04-29,1020.45
2021-04-30,1032.6
2021-05-03,1037.2
2021-05-04,1013.45
2021-05-05,1032.2
2021-05-06,1033.7
2021-05-07,1034.95
2021-05-10,1065.5
2021-05-11,1059.2
2021-05-12,1060.3
2021-05-14,1039.35
2021-05-17,1050.05
2021-05-18,1043.1
2021-05-19,1047.55
2021-05-20,1047.25
2021-05-21,1043.3
2021-05-24,1054.45
2021-05-25,1062.25
2021-05-26,1057.05
2021-05-27,1053.75
2021-05-28,1038.9
2021-05-31,1061.85
2021-06-01,1063.3
2021-06-02,1062.45
2021-06-03,1056.5
2021-06-04,1051.0
2021-06-07,1043.85
2021-06-08,1054.95
2021-06-09,1044.55
2021-06-10,1058.4
2021-06-11,1090.6
2021-06-14,1092.25
2021-06-15,1082.15
2021-06-16,1081.2
2021-06-17,1057.3
2021-06-18,1056.8
2021-06-21,1056.4
2021-06-22,1061.65
2021-06-23,1059.85
2021-06-24,1055.55
2021-06-25,1061.85
2021-06-28,1080.85
2021-06-29,1086.6
2021-06-30,1084.6
2021-07-01,1111.7
2021-07-02,1115.15
2021-07-05,1107.6
2021-07-06,1107.9
2021-07-07,1112.4
2021-07-08,1093.35
2021-07-09,1092.05
2021-07-12,1098.85
2021-07-13,1087.4
2021-07-14,1078.15
2021-07-15,1078.75
2021-07-16,1081.3
2021-07-19,1083.85
2021-07-20,1068.8
2021-07-22,1076.9
2021-07-23,1084.45
2021-07-26,1082.25
2021-07-27,968.65
2021-07-28,946.35
2021-07-29,934.55
2021-07-30,942.25
2021-08-02,940.3
2021-08-03,944.35
2021-08-04,953.75
2021-08-05,956.45
2021-08-06,957.25
2021-08-09,963.7
2021-08-10,953.95
2021-08-11,948.95
2021-08-12,943.3
2021-08-13,930.45
2021-08-16,932.25
2021-08-17,940.1
2021-08-18,937.4
2021-08-20,911.2
2021-08-23,902.95
2021-08-24,917.5
2021-08-25,909.8
2021-08-26,900.7
2021-08-27,920.1
2021-08-30,935.55
2021-08-31,940.8
2021-09-01,952.7
2021-09-02,971.95
2021-09-03,979.7
2021-09-06,983.2
2021-09-07,979.5
2021-09-08,982.25
2021-09-09,982.4
2021-09-13,986.3
2021-09-14,986.15
2021-09-15,992.5
2021-09-16,986.4
2021-09-17,976.9
2021-09-20,955.0
2021-09-21,970.75
2021-09-22,969.25
2021-09-23,959.45
2021-09-24,958.05
2021-09-27,958.35
2021-09-28,966.65
2021-09-29,976.2
2021-09-30,976.15
2021-10-01,991.15
2021-10-04,1008.55
2021-10-05,1006.9
2021-10-06,991.3
2021-10-07,978.2
2021-10-08,969.85
2021-10-11,978.85
2021-10-12,982.05
2021-10-13,985.7
2021-10-14,991.75
2021-10-18,975.5
2021-10-19,960.35
2021-10-20,950.8
2021-10-21,930.35
2021-10-22,927.5
2021-10-25,935.25
2021-10-26,933.25
2021-10-27,932.55
2021-10-28,914.0
2021-10-29,931.85
2021-11-01,960.3
2021-11-02,949.2
2021-11-03,954.35
2021-11-04,953.25
2021-11-08,957.75
2021-11-09,958.45
2021-11-10,965.85
2021-11-11,963.0
2021-11-12,968.65
2021-11-15,974.75
2021-11-16,963.5
2021-11-17,953.65
2021-11-18,934.3
2021-11-22,921.5
2021-11-23,926.4
2021-11-24,919.6
2021-11-25,918.3
2021-11-26,950.2
2021-11-29,939.5
2021-11-30,935.15
2021-12-01,921.25
2021-12-02,932.55
2021-12-03,919.3
2021-12-06,899.75
2021-12-07,904.15
2021-12-08,914.15
2021-12-09,918.85
2021-12-10,918.65
2021-12-13,919.95
2021-12-14,929.3
2021-12-15,920.05
2021-12-16,919.45
2021-12-17,903.6
2021-12-20,912.15
2021-12-21,924.2
2021-12-22,929.7
2021-12-23,938.95
2021-12-24,927.75
2021-12-27,947.4
2021-12-28,948.75
2021-12-29,966.65
2021-12-30,980.95
2021-12-31,981.4
2022-01-03,970.65
2022-01-04,967.1
2022-01-05,958.1
2022-01-06,947.9
2022-01-07,941.7
2022-01-10,939.8
2022-01-11,933.85
2022-01-12,938.7
2022-01-13,945.2
2022-01-14,937.85
2022-01-17,934.5
2022-01-18,938.7
2022-01-19,937.0
2022-01-20,918.3
2022-01-21,899.25
2022-01-24,872.85
2022-01-25,880.55
2022-01-27,851.25
2022-01-28,843.7
2022-01-31,860.55
2022-02-01,861.9
2022-02-02,883.05
2022-02-03,874.95
2022-02-04,870.4
2022-02-07,861.85
2022-02-08,864.4
2022-02-09,873.75
2022-02-10,874.15
2022-02-11,865.1
2022-02-14,840.9
2022-02-15,855.5
2022-02-16,863.3
