date,Close
2020-11-19,162.5
2020-11-20,165.8
2020-11-23,165.05
2020-11-24,169.15
2020-11-25,167.65
2020-11-26,168.5
2020-11-27,167.5
2020-12-01,168.15
2020-12-02,169.5
2020-12-03,169.7
2020-12-04,171.4
2020-12-07,175.7
2020-12-08,175.1
2020-12-09,177.65
2020-12-10,183.95
2020-12-11,187.1
2020-12-14,186.75
2020-12-15,184.7
2020-12-16,185.1
2020-12-17,184.25
2020-12-18,185.5
2020-12-21,175.55
2020-12-22,175.9
2020-12-23,179.7
2020-12-24,180.4
2020-12-28,181.2
2020-12-29,182.95
2020-12-30,182.6
2020-12-31,180.75
2021-01-01,184.95
2021-01-04,184.55
2021-01-05,182.9
2021-01-06,177.65
2021-01-07,175.4
2021-01-08,174.3
2021-01-11,175.15
2021-01-12,178.55
2021-01-13,182.7
2021-01-14,185.2
2021-01-15,188.4
2021-01-18,190.05
2021-01-19,189.3
2021-01-20,188.25
2021-01-21,184.85
2021-01-22,182.25
2021-01-25,179.75
2021-01-27,182.2
2021-01-28,178.7
2021-01-29,175.8
2021-02-01,186.8
2021-02-02,188.7
2021-02-03,187.45
2021-02-04,198.9
2021-02-05,202.7
2021-02-08,201.6
2021-02-09,198.05
2021-02-10,196.8
2021-02-11,195.85
2021-02-12,188.05
2021-02-15,189.05
2021-02-16,188.75
2021-02-17,188.35
2021-02-18,189.3
2021-02-19,186.8
2021-02-22,179.1
2021-02-23,180.35
2021-02-24,180.65
2021-02-25,180.9
2021-02-26,176.3
2021-03-01,178.95
2021-03-02,181.55
2021-03-03,181.6
2021-03-04,181.35
2021-03-05,180.35
2021-03-08,179.9
2021-03-09,179.75
2021-03-10,178.6
2021-03-12,177.5
2021-03-15,177.7
2021-03-16,179.75
2021-03-17,182.15
2021-03-18,188.25
2021-03-19,192.85
2021-03-22,195.45
2021-03-23,192.2
2021-03-24,186.8
2021-03-25,183.0
2021-03-26,182.4
2021-03-30,185.55
2021-03-31,189.0
2021-04-01,190.3
2021-04-05,183.85
2021-04-06,183.9
2021-04-07,184.9
2021-04-08,184.45
2021-04-09,184.3
2021-04-12,177.55
2021-04-13,180.5
2021-04-15,178.75
2021-04-16,179.85
2021-04-19,177.8
2021-04-20,176.05
2021-04-22,178.1
2021-04-23,177.6
2021-04-26,177.55
2021-04-27,177.65
2021-04-28,177.75
2021-04-29,176.7
2021-04-30,175.25
2021-05-03,173.8
2021-05-04,172.65
2021-05-05,174.2
2021-05-06,175.35
2021-05-07,177.6
2021-05-10,177.8
2021-05-11,176.45
2021-05-12,175.8
2021-05-14,183.6
2021-05-17,183.9
2021-05-18,181.65
2021-05-19,179.7
2021-05-20,179.05
2021-05-21,180.8
2021-05-24,182.95
2021-05-25,182.4
2021-05-26,182.15
2021-05-27,182.6
2021-05-28,184.15
2021-05-31,187.35
2021-06-01,186.15
2021-06-02,180.75
2021-06-03,180.8
2021-06-04,180.55
2021-06-07,182.9
2021-06-08,184.8
2021-06-09,183.8
2021-06-10,181.0
2021-06-11,179.8
2021-06-14,179.3
2021-06-15,179.1
2021-06-16,179.75
2021-06-17,177.85
2021-06-18,176.9
2021-06-21,176.85
2021-06-22,177.4
2021-06-23,176.4
2021-06-24,175.8
2021-06-25,177.35
2021-06-28,176.1
2021-06-29,175.85
2021-06-30,175.3
2021-07-01,175.55
2021-07-02,175.05
2021-07-05,176.15
2021-07-06,175.15
2021-07-07,176.2
2021-07-08,174.7
2021-07-09,174.15
2021-07-12,173.95
2021-07-13,174.6
2021-07-14,176.55
2021-07-15,178.4
2021-07-16,179.8
2021-07-19,179.7
2021-07-20,178.85
2021-07-22,179.05
2021-07-23,183.7
2021-07-26,182.6
2021-07-27,180.45
2021-07-28,180.85
2021-07-29,178.2
2021-07-30,177.25
2021-08-02,179.3
2021-08-03,181.55
2021-08-04,180.4
2021-08-05,186.15
2021-08-06,185.3
2021-08-09,184.9
2021-08-10,181.5
2021-08-11,180.45
2021-08-12,180.7
2021-08-13,182.9
2021-08-16,182.4
2021-08-17,180.95
2021-08-18,180.7
2021-08-20,180.7
2021-08-23,178.45
2021-08-24,177.95
2021-08-25,178.5
2021-08-26,176.95
2021-08-27,178.1
2021-08-30,179.9
2021-08-31,182.75
2021-09-01,181.2
2021-09-02,181.4
2021-09-03,182.15
2021-09-06,181.0
2021-09-07,183.15
2021-09-08,182.7
2021-09-09,183.9
2021-09-13,185.2
2021-09-14,186.9
2021-09-15,186.8
2021-09-16,199.6
2021-09-17,199.9
2021-09-20,202.15
2021-09-21,208.85
2021-09-22,210.6
2021-09-23,209.75
2021-09-24,206.25
2021-09-27,206.45
2021-09-28,205.65
2021-09-29,205.95
2021-09-30,204.25
2021-10-01,203.55
2021-10-04,204.65
2021-10-05,203.0
2021-10-06,200.0
2021-10-07,201.5
2021-10-08,200.4
2021-10-11,205.9
2021-10-12,208.7
2021-10-13,215.55
2021-10-14,221.9
2021-10-18,227.1
2021-10-19,212.7
2021-10-20,213.3
2021-10-21,211.65
2021-10-22,204.65
