date,Close
2023-01-03,18.75
2023-01-04,18.35
2023-01-05,17.9
2023-01-06,17.7
2023-01-09,17.3
2023-01-10,17.15
2023-01-11,17.05
2023-01-12,16.75
2023-01-13,17.0
2023-01-16,17.6
2023-01-17,17.05
2023-01-18,16.85
2023-01-19,16.75
2023-01-20,16.7
2023-01-23,16.65
2023-01-24,15.25
2023-01-25,16.2
2023-01-27,15.5
2023-01-30,15.8
2023-01-31,16.55
2023-02-01,16.3
2023-02-02,16.45
2023-02-03,16.25
2023-02-06,16.4
2023-02-07,16.2
2023-02-08,15.85
2023-02-09,15.6
2023-02-10,16.05
2023-02-13,16.05
2023-02-14,16.2
2023-02-15,16.5
2023-02-16,16.4
2023-02-17,16.4
2023-02-20,15.95
2023-02-21,15.75
2023-02-22,15.3
2023-02-23,15.4
2023-02-24,15.25
2023-02-27,15.15
2023-02-28,15.4
2023-03-01,15.5
2023-03-02,15.35
2023-03-03,15.6
2023-03-06,16.65
2023-03-08,17.0
2023-03-09,17.2
2023-03-10,17.3
2023-03-13,16.15
2023-03-14,16.0
2023-03-15,15.95
2023-03-16,15.85
2023-03-17,16.3
2023-03-20,16.05
2023-03-21,15.95
2023-03-22,15.85
2023-03-23,15.8
2023-03-24,15.5
2023-03-27,15.3
2023-03-28,15.2
2023-03-29,13.25
2023-03-31,13.45
2023-04-03,14.15
2023-04-05,14.05
2023-04-06,14.15
2023-04-10,14.0
2023-04-11,13.95
2023-04-12,14.0
2023-04-13,14.15
2023-04-17,14.55
2023-04-18,14.2
2023-04-19,14.35
2023-04-20,14.25
2023-04-21,14.05
2023-04-24,14.35
2023-04-25,14.4
2023-04-26,14.4
2023-04-27,14.45
2023-04-28,15.1
2023-05-02,15.35
2023-05-03,15.05
2023-05-04,15.15
2023-05-05,14.95
2023-05-08,15.0
2023-05-09,14.95
2023-05-10,14.8
2023-05-11,14.95
2023-05-12,16.2
2023-05-15,15.65
2023-05-16,15.85
2023-05-17,15.5
2023-05-18,15.6
2023-05-19,15.3
2023-05-22,15.4
2023-05-23,15.5
2023-05-24,15.35
2023-05-25,15.4
2023-05-26,15.55
2023-05-29,15.75
2023-05-30,15.7
2023-05-31,15.85
2023-06-01,17.35
2023-06-02,17.5
2023-06-05,17.25
2023-06-06,17.15
2023-06-07,16.95
2023-06-08,16.8
2023-06-09,16.6
2023-06-12,17.15
2023-06-13,16.65
2023-06-14,16.65
2023-06-15,16.5
2023-06-16,16.5
2023-06-19,16.65
2023-06-20,16.65
2023-06-21,16.75
2023-06-22,16.65
2023-06-23,16.5
2023-06-26,16.45
2023-06-27,16.45
2023-06-28,16.35
2023-06-30,17.75
2023-07-03,18.85
2023-07-04,18.1
2023-07-05,18.7
2023-07-06,18.7
2023-07-07,19.95
2023-07-10,19.6
2023-07-11,19.45
2023-07-12,21.05
2023-07-13,20.55
2023-07-14,20.6
2023-07-17,20.4
2023-07-18,20.9
2023-07-19,20.95
2023-07-20,20.05
2023-07-21,18.9
2023-07-24,18.9
2023-07-25,18.55
2023-07-26,18.5
2023-07-27,18.35
2023-07-28,18.2
2023-07-31,17.95
2023-08-01,18.55
2023-08-02,18.25
2023-08-03,18.05
2023-08-04,18.0
2023-08-07,18.1
2023-08-08,18.65
2023-08-09,18.6
2023-08-10,18.75
2023-08-11,19.35
2023-08-14,19.45
2023-08-16,19.45
2023-08-17,19.4
2023-08-18,20.6
2023-08-21,20.55
2023-08-22,21.65
2023-08-23,22.65
2023-08-24,22.05
2023-08-25,21.45
2023-08-28,21.2
2023-08-29,21.4
2023-08-30,21.3
2023-08-31,21.35
2023-09-01,21.35
2023-09-04,22.25
2023-09-05,22.05
2023-09-06,21.9
2023-09-07,22.15
2023-09-08,22.0
2023-09-11,22.2
2023-09-12,21.0
2023-09-13,21.6
2023-09-14,22.0
2023-09-15,22.6
2023-09-18,23.45
2023-09-20,23.7
2023-09-21,23.6
2023-09-22,24.6
2023-09-25,24.05
2023-09-26,23.95
2023-09-27,24.5
2023-09-28,24.25
2023-09-29,24.95
2023-10-03,24.85
2023-10-04,24.3
2023-10-05,24.3
2023-10-06,24.55
2023-10-09,23.65
2023-10-10,24.15
2023-10-11,24.35
2023-10-12,24.3
2023-10-13,24.05
2023-10-16,24.3
2023-10-17,24.25
2023-10-18,23.9
2023-10-19,24.05
2023-10-20,23.9
2023-10-23,22.2
2023-10-25,22.25
2023-10-26,21.8
2023-10-27,22.3
2023-10-30,22.3
2023-10-31,22.3
2023-11-01,22.2
2023-11-02,22.5
2023-11-03,23.0
2023-11-06,22.6
2023-11-07,22.75
2023-11-08,22.7
2023-11-09,22.45
2023-11-10,22.5
2023-11-12,22.75
2023-11-13,23.4
2023-11-15,23.4
2023-11-16,23.4
2023-11-17,22.9
2023-11-20,22.85
2023-11-21,22.75
2023-11-22,22.6
2023-11-23,22.45
2023-11-24,22.45
2023-11-28,22.35
2023-11-29,22.55
2023-11-30,22.75
2023-12-01,22.9
2023-12-04,23.4
2023-12-05,23.6
2023-12-06,23.05
2023-12-07,22.85
2023-12-08,22.9
2023-12-11,23.5
2023-12-12,24.7
2023-12-13,25.0
2023-12-14,24.95
2023-12-15,24.85
2023-12-18,25.55
2023-12-19,25.4
2023-12-20,23.8
2023-12-21,24.7
2023-12-22,24.5
2023-12-26,24.0
2023-12-27,24.5
2023-12-28,24.55
2023-12-29,24.55
2024-01-01,24.65
2024-01-02,24.85
2024-01-03,24.75
2024-01-04,24.75
2024-01-05,24.9
2024-01-08,24.55
2024-01-09,24.55
2024-01-10,24.15
2024-01-11,24.35
2024-01-12,25.0
2024-01-15,25.6
2024-01-16,27.25
2024-01-17,26.1
2024-01-18,28.25
2024-01-19,28.25
2024-01-20,28.25
2024-01-23,28.25
2024-01-24,31.9
2024-01-25,31.0
2024-01-29,31.0
2024-01-30,31.2
2024-01-31,31.9
2024-02-01,34.35
2024-02-02,35.55
2024-02-05,34.4
2024-02-06,33.95
2024-02-07,33.95
2024-02-08,34.0
2024-02-09,32.65
2024-02-12,30.2
2024-02-13,30.8
2024-02-14,31.25
2024-02-15,31.7
2024-02-16,31.7
2024-02-19,30.85
2024-02-20,30.75
2024-02-21,29.9
2024-02-22,32.8
2024-02-23,33.35
2024-02-26,34.1
2024-02-27,32.7
2024-02-28,31.25
2024-02-29,32.35
2024-03-01,32.3
2024-03-02,32.15
2024-03-04,31.4
2024-03-05,32.1
2024-03-06,30.25
2024-03-07,29.8
2024-03-11,28.45
2024-03-12,27.7
2024-03-13,26.25
2024-03-14,27.25
2024-03-15,29.75
2024-03-18,29.05
2024-03-19,28.15
2024-03-20,27.75
2024-03-21,28.25
2024-03-22,28.95
2024-03-26,28.4
2024-03-27,27.75
2024-03-28,27.25
2024-04-01,29.3
2024-04-02,28.2
2024-04-03,29.1
2024-04-04,29.5
2024-04-05,29.45
2024-04-08,28.55
2024-04-09,28.9
2024-04-10,28.8
2024-04-12,28.35
2024-04-15,27.75
2024-04-16,27.55
2024-04-18,27.6
2024-04-19,27.4
2024-04-22,28.9
2024-04-23,28.8
2024-04-24,29.1
2024-04-25,30.4
2024-04-26,30.45
2024-04-29,31.05
2024-04-30,30.75
2024-05-02,29.2
2024-05-03,28.8
2024-05-06,28.05
2024-05-07,27.65
2024-05-08,27.7
2024-05-09,27.15
2024-05-10,27.25
2024-05-13,27.05
2024-05-14,27.85
2024-05-15,27.65
2024-05-16,27.65
2024-05-17,27.9
2024-05-18,27.95
2024-05-21,28.25
2024-05-22,28.1
2024-05-23,27.95
2024-05-24,27.65
2024-05-27,27.75
2024-05-28,27.45
2024-05-29,27.05
2024-05-30,26.55
2024-05-31,26.95
2024-06-03,27.75
2024-06-04,25.3
2024-06-05,26.55
2024-06-06,27.2
2024-06-07,27.6
2024-06-10,27.55
2024-06-11,27.25
2024-06-12,27.42
2024-06-13,27.84
2024-06-14,27.71
2024-06-18,27.7
2024-06-19,27.92
2024-06-20,28.52
2024-06-21,27.75
2024-06-24,27.57
2024-06-25,27.43
2024-06-26,27.26
2024-06-27,27.0
2024-06-28,26.94
2024-07-01,27.05
2024-07-02,26.58
2024-07-03,26.77
2024-07-04,26.79
2024-07-05,27.07
2024-07-08,26.62
2024-07-09,26.69
2024-07-10,26.31
2024-07-11,26.61
2024-07-12,26.46
2024-07-15,26.56
2024-07-16,26.81
2024-07-18,26.51
2024-07-19,27.21
2024-07-22,26.93
2024-07-23,26.68
2024-07-24,27.19
2024-07-25,26.74
2024-07-26,26.9
2024-07-29,27.14
2024-07-30,27.18
2024-07-31,26.76
2024-08-01,26.54
2024-08-02,26.33
2024-08-05,25.12
2024-08-06,25.02
2024-08-07,25.06
2024-08-08,24.93
2024-08-09,24.99
2024-08-12,24.84
2024-08-13,24.53
2024-08-14,24.07
2024-08-16,24.98
2024-08-19,25.63
2024-08-20,25.51
2024-08-21,25.97
2024-08-22,26.9
2024-08-23,26.33
2024-08-26,25.65
2024-08-27,25.67
2024-08-28,25.66
2024-08-29,25.61
2024-08-30,25.63
2024-09-02,25.4
2024-09-03,25.47
2024-09-04,25.34
2024-09-05,25.3
2024-09-06,25.0
2024-09-09,24.75
2024-09-10,24.86
2024-09-11,24.84
2024-09-12,24.89
2024-09-13,25.33
2024-09-16,25.13
2024-09-17,25.02
2024-09-18,24.9
2024-09-19,24.61
2024-09-20,24.55
2024-09-23,25.25
2024-09-24,24.95
2024-09-25,24.85
2024-09-26,24.8
2024-09-27,24.76
2024-09-30,24.58
2024-10-01,24.53
2024-10-03,24.34
2024-10-04,24.03
2024-10-07,23.21
2024-10-08,23.86
2024-10-09,23.94
2024-10-10,23.57
2024-10-11,23.86
2024-10-14,23.93
2024-10-15,23.95
2024-10-16,25.52
2024-10-17,25.19
2024-10-18,25.0
2024-10-21,24.92
2024-10-22,23.71
2024-10-23,23.72
2024-10-24,23.69
2024-10-25,22.51
2024-10-28,23.86
2024-10-29,24.21
2024-10-30,24.92
2024-10-31,24.5
2024-11-01,24.83
2024-11-04,24.2
2024-11-05,24.08
2024-11-06,24.33
2024-11-07,24.39
2024-11-08,23.99
2024-11-11,23.79
2024-11-12,23.31
2024-11-13,22.63
2024-11-14,22.44
2024-11-18,22.8
2024-11-19,22.93
2024-11-21,22.44
2024-11-22,22.43
2024-11-25,22.83
2024-11-26,23.12
2024-11-27,23.43
2024-11-28,24.03
2024-11-29,24.27
2024-12-02,23.86
2024-12-03,24.38
2024-12-04,25.41
2024-12-05,25.66
2024-12-06,26.3
2024-12-09,26.27
2024-12-10,26.01
2024-12-11,26.09
2024-12-12,25.93
2024-12-13,25.98
2024-12-16,25.84
2024-12-17,25.52
2024-12-18,25.47
2024-12-19,25.22
2024-12-20,25.01
2024-12-23,24.99
2024-12-24,24.81
2024-12-26,24.93
2024-12-27,24.97
2024-12-30,24.81
2024-12-31,25.02
2025-01-01,25.15
2025-01-02,25.95
2025-01-03,26.96
2025-01-06,25.78
2025-01-07,25.52
2025-01-08,25.93
2025-01-09,25.95
2025-01-10,25.52
2025-01-13,25.5
2025-01-14,25.55
2025-01-15,26.03
2025-01-16,26.68
2025-01-17,26.65
2025-01-20,27.01
2025-01-21,25.8
2025-01-22,26.79
2025-01-23,25.9
2025-01-24,25.84
2025-01-27,24.55
2025-01-28,26.11
2025-01-29,26.6
2025-01-30,25.88
2025-01-31,25.88
2025-02-01,25.58
2025-02-03,25.27
2025-02-04,25.74
2025-02-05,25.68
2025-02-06,26.35
2025-02-07,25.68
2025-02-10,25.19
2025-02-11,24.46
2025-02-12,25.2
2025-02-13,24.93
2025-02-14,24.12
2025-02-17,24.0
2025-02-18,23.91
2025-02-19,24.18
2025-02-20,24.27
2025-02-21,24.04
2025-02-24,23.86
2025-02-25,23.9
