date,Close
2020-11-19,163.0
2020-11-20,161.7
2020-11-23,162.0
2020-11-24,163.15
2020-11-25,167.3
2020-11-26,172.65
2020-11-27,179.85
2020-12-01,173.55
2020-12-02,173.5
2020-12-03,174.95
2020-12-04,173.85
2020-12-07,175.0
2020-12-08,175.75
2020-12-09,173.6
2020-12-10,171.55
2020-12-11,170.2
2020-12-14,172.5
2020-12-15,173.4
2020-12-16,173.8
2020-12-17,174.1
2020-12-18,174.2
2020-12-21,162.1
2020-12-22,163.0
2020-12-23,165.0
2020-12-24,164.05
2020-12-28,167.4
2020-12-29,166.35
2020-12-30,165.6
2020-12-31,165.5
2021-01-01,167.2
2021-01-04,172.05
2021-01-05,173.75
2021-01-06,173.95
2021-01-07,176.75
2021-01-08,174.25
2021-01-11,172.9
2021-01-12,173.3
2021-01-13,171.35
2021-01-14,171.2
2021-01-15,169.15
2021-01-18,162.2
2021-01-19,166.45
2021-01-20,168.45
2021-01-21,164.05
2021-01-22,162.1
2021-01-25,160.3
2021-01-27,154.45
2021-01-28,153.3
2021-01-29,156.1
2021-02-01,164.05
2021-02-02,169.75
2021-02-03,172.85
2021-02-04,181.45
2021-02-05,176.9
2021-02-08,173.6
2021-02-09,173.1
2021-02-10,173.6
2021-02-11,176.3
2021-02-12,176.05
2021-02-15,177.95
2021-02-16,175.75
2021-02-17,177.05
2021-02-18,176.55
2021-02-19,172.2
2021-02-22,167.35
2021-02-23,169.8
2021-02-24,171.8
2021-02-25,179.25
2021-02-26,176.1
2021-03-01,174.45
2021-03-02,173.25
2021-03-03,175.3
2021-03-04,174.25
2021-03-05,166.9
2021-03-08,163.9
2021-03-09,161.8
2021-03-10,162.6
2021-03-12,164.3
2021-03-15,160.4
2021-03-16,163.9
2021-03-17,159.4
2021-03-18,158.85
2021-03-19,159.05
2021-03-22,156.65
2021-03-23,157.35
2021-03-24,153.25
2021-03-25,148.4
2021-03-26,151.05
2021-03-30,149.85
2021-03-31,149.2
2021-04-01,157.3
2021-04-05,155.1
2021-04-06,153.9
2021-04-07,156.9
2021-04-08,157.5
2021-04-09,157.1
2021-04-12,145.45
2021-04-13,148.5
2021-04-15,145.55
