date,Close
2020-11-19,475.1
2020-11-20,478.45
2020-11-23,476.75
2020-11-24,471.5
2020-11-25,475.15
2020-11-26,474.65
2020-11-27,499.65
2020-12-01,500.35
2020-12-02,488.35
2020-12-03,498.15
2020-12-04,498.1
2020-12-07,510.85
2020-12-08,507.85
2020-12-09,498.0
2020-12-10,498.1
2020-12-11,484.2
2020-12-14,487.65
2020-12-15,484.0
2020-12-16,494.3
2020-12-17,490.05
2020-12-18,489.1
2020-12-21,464.9
2020-12-22,464.9
2020-12-23,483.5
2020-12-24,479.75
2020-12-28,483.1
2020-12-29,486.75
2020-12-30,486.5
2020-12-31,485.0
2021-01-01,490.75
2021-01-04,495.45
2021-01-05,491.7
2021-01-06,488.15
2021-01-07,499.3
2021-01-08,513.35
2021-01-11,521.65
2021-01-12,518.75
2021-01-13,511.35
2021-01-14,513.0
2021-01-15,507.3
2021-01-18,499.7
2021-01-19,512.8
2021-01-20,509.35
2021-01-21,509.6
2021-01-22,521.95
2021-01-25,542.75
2021-01-27,531.5
2021-01-28,529.1
2021-01-29,560.7
2021-02-01,577.2
2021-02-02,620.9
2021-02-03,644.85
2021-02-04,652.95
2021-02-05,628.3
2021-02-08,640.65
2021-02-09,650.1
2021-02-10,652.8
2021-02-11,638.85
2021-02-12,636.45
2021-02-15,630.7
2021-02-16,628.85
2021-02-17,618.7
2021-02-18,611.95
2021-02-19,606.25
2021-02-22,587.6
2021-02-23,597.05
2021-02-24,599.95
2021-02-25,596.1
2021-02-26,594.75
2021-03-01,616.55
2021-03-02,632.4
2021-03-03,626.7
2021-03-04,618.3
2021-03-05,618.95
2021-03-08,601.4
2021-03-09,597.8
2021-03-10,603.15
2021-03-12,584.2
2021-03-15,592.35
2021-03-16,594.3
2021-03-17,577.7
2021-03-18,571.0
2021-03-19,584.05
2021-03-22,580.2
2021-03-23,579.05
2021-03-24,566.7
2021-03-25,558.25
2021-03-26,570.65
2021-03-30,575.2
2021-03-31,585.05
2021-04-01,589.2
2021-04-05,584.25
2021-04-06,570.8
2021-04-07,569.2
2021-04-08,564.1
2021-04-09,568.0
2021-04-12,538.9
2021-04-13,547.95
2021-04-15,542.6
2021-04-16,551.05
2021-04-19,539.2
2021-04-20,536.95
2021-04-22,533.85
2021-04-23,532.8
2021-04-26,552.7
2021-04-27,566.3
2021-04-28,645.8
2021-04-29,633.75
2021-04-30,630.9
2021-05-03,616.1
2021-05-04,608.5
2021-05-05,603.85
2021-05-06,625.85
2021-05-07,618.15
2021-05-10,611.55
2021-05-11,624.3
2021-05-12,614.2
2021-05-14,602.6
2021-05-17,619.95
2021-05-18,640.45
2021-05-19,637.7
2021-05-20,627.9
2021-05-21,625.0
2021-05-24,621.05
2021-05-25,633.9
2021-05-26,651.45
2021-05-27,650.35
2021-05-28,619.7
