date,Close
2022-12-14,8.3
2022-12-15,8.0
2022-12-16,8.0
2022-12-19,8.15
2022-12-20,8.25
2022-12-21,7.55
2022-12-22,7.35
2022-12-23,6.8
2022-12-26,7.35
2022-12-27,7.35
2022-12-28,7.35
2022-12-29,7.4
2022-12-30,7.55
2023-01-02,7.7
2023-01-03,7.65
2023-01-04,7.45
2023-01-05,7.45
2023-01-06,7.4
2023-01-09,7.3
2023-01-10,7.25
2023-01-11,7.3
2023-01-12,7.25
2023-01-13,7.25
2023-01-16,7.2
2023-01-17,7.25
2023-01-18,7.25
2023-01-19,7.2
2023-01-20,7.2
2023-01-23,7.1
2023-01-24,7.15
2023-01-25,7.15
2023-01-27,6.95
2023-01-30,6.9
2023-01-31,7.15
2023-02-01,6.95
2023-02-02,6.9
2023-02-03,6.8
2023-02-06,7.0
2023-02-07,7.15
2023-02-08,7.0
2023-02-09,7.05
2023-02-10,7.05
2023-02-13,7.05
2023-02-14,6.4
2023-02-15,6.65
2023-02-16,6.8
2023-02-17,6.8
2023-02-20,6.9
2023-02-21,6.95
2023-02-22,6.85
2023-02-23,6.85
2023-02-24,6.8
2023-02-27,6.65
2023-02-28,6.65
2023-03-01,6.85
2023-03-02,6.65
2023-03-03,6.7
2023-03-06,6.65
2023-03-08,6.65
2023-03-09,6.55
2023-03-10,6.45
2023-03-13,6.2
2023-03-14,6.05
2023-03-15,6.1
2023-03-16,6.05
2023-03-17,6.05
2023-03-20,5.85
2023-03-21,5.9
2023-03-22,5.85
2023-03-23,5.75
2023-03-24,5.55
2023-03-27,5.2
2023-03-28,5.25
2023-03-29,5.6
2023-03-31,5.55
2023-04-03,5.75
2023-04-05,5.65
2023-04-06,5.8
2023-04-10,5.7
2023-04-11,5.85
2023-04-12,5.85
2023-04-13,6.05
2023-04-17,6.0
2023-04-18,5.8
2023-04-19,5.75
2023-04-20,5.7
2023-04-21,5.65
2023-04-24,5.7
2023-04-25,5.75
2023-04-26,5.7
2023-04-27,5.85
2023-04-28,5.85
2023-05-02,5.85
2023-05-03,5.9
2023-05-04,6.2
2023-05-05,6.0
2023-05-08,5.95
2023-05-09,5.8
2023-05-10,5.8
2023-05-11,5.7
2023-05-12,5.7
2023-05-15,5.65
2023-05-16,5.6
2023-05-17,5.7
2023-05-18,5.75
2023-05-19,5.7
2023-05-22,5.7
2023-05-23,5.65
2023-05-24,5.65
2023-05-25,5.6
2023-05-26,5.6
2023-05-29,5.6
2023-05-30,5.8
2023-05-31,6.0
2023-06-01,6.0
2023-06-02,6.0
2023-06-05,5.95
2023-06-06,5.95
2023-06-07,6.4
2023-06-08,6.25
2023-06-09,6.25
2023-06-12,6.4
2023-06-13,6.6
2023-06-14,6.35
2023-06-15,6.35
2023-06-16,6.3
2023-06-19,6.25
2023-06-20,6.2
2023-06-21,6.1
2023-06-22,6.1
2023-06-23,5.95
2023-06-26,6.05
2023-06-27,6.0
2023-06-28,6.1
2023-06-30,6.15
2023-07-03,6.35
2023-07-04,6.25
2023-07-05,6.2
2023-07-06,6.3
2023-07-07,6.25
2023-07-10,6.1
2023-07-11,6.05
2023-07-12,6.05
2023-07-13,5.95
2023-07-14,6.05
2023-07-17,6.05
2023-07-18,5.95
2023-07-19,5.95
2023-07-20,5.95
2023-07-21,5.95
2023-07-24,6.0
2023-07-25,6.0
2023-07-26,6.0
2023-07-27,5.95
2023-07-28,5.95
2023-07-31,6.1
2023-08-01,6.7
2023-08-02,6.45
2023-08-03,6.3
2023-08-04,6.6
2023-08-07,7.15
2023-08-08,7.0
2023-08-09,7.3
2023-08-10,7.65
2023-08-11,7.45
2023-08-14,7.3
2023-08-16,7.5
2023-08-17,7.3
2023-08-18,7.1
2023-08-21,7.1
2023-08-22,7.4
2023-08-23,7.65
2023-08-24,7.35
2023-08-25,7.6
2023-08-28,8.1
2023-08-29,8.0
2023-08-30,8.15
2023-08-31,8.0
2023-09-01,8.2
2023-09-04,8.65
2023-09-05,8.55
2023-09-06,8.75
2023-09-07,9.75
2023-09-08,9.5
2023-09-11,9.8
2023-09-12,8.7
2023-09-13,9.8
2023-09-14,9.9
2023-09-15,10.1
2023-09-18,10.3
2023-09-20,10.15
2023-09-21,10.45
2023-09-22,10.4
2023-09-25,10.55
2023-09-26,10.55
2023-09-27,10.45
2023-09-28,10.4
2023-09-29,10.25
2023-10-03,10.05
2023-10-04,9.55
2023-10-05,9.8
2023-10-06,9.8
2023-10-09,9.05
2023-10-10,9.2
2023-10-11,9.9
2023-10-12,9.7
2023-10-13,9.6
2023-10-16,9.45
2023-10-17,9.55
2023-10-18,9.55
2023-10-19,9.95
2023-10-20,9.7
2023-10-23,8.85
2023-10-25,8.75
2023-10-26,8.9
2023-10-27,9.3
2023-10-30,9.7
2023-10-31,9.6
2023-11-01,9.7
2023-11-02,10.4
2023-11-03,11.45
2023-11-06,12.4
2023-11-07,14.2
2023-11-08,13.85
2023-11-09,14.4
2023-11-10,14.2
2023-11-12,13.95
2023-11-13,14.15
2023-11-15,14.55
2023-11-16,14.8
2023-11-17,14.5
2023-11-20,14.0
2023-11-21,13.6
2023-11-22,13.25
2023-11-23,13.7
2023-11-24,13.9
2023-11-28,13.5
2023-11-29,13.15
2023-11-30,13.1
2023-12-01,12.85
2023-12-04,12.85
2023-12-05,13.55
2023-12-06,13.85
2023-12-07,13.95
2023-12-08,13.85
2023-12-11,14.45
2023-12-12,14.45
2023-12-13,14.45
2023-12-14,14.3
2023-12-15,14.1
2023-12-18,14.05
2023-12-19,14.1
2023-12-20,12.95
2023-12-21,13.25
2023-12-22,13.25
2023-12-26,13.95
2023-12-27,13.8
2023-12-28,13.45
2023-12-29,13.95
2024-01-01,14.75
2024-01-02,16.15
2024-01-03,15.85
2024-01-04,17.0
2024-01-05,16.85
2024-01-08,16.95
2024-01-09,16.45
2024-01-10,16.35
2024-01-11,16.45
2024-01-12,16.7
2024-01-15,17.0
2024-01-16,16.2
2024-01-17,16.0
2024-01-18,15.95
2024-01-19,15.95
2024-01-20,16.7
2024-01-23,15.9
2024-01-24,15.9
2024-01-25,16.1
2024-01-29,16.9
2024-01-30,17.7
2024-01-31,18.55
2024-02-01,18.15
2024-02-02,19.0
2024-02-05,19.9
2024-02-06,20.85
2024-02-07,21.85
2024-02-08,22.65
2024-02-09,23.25
2024-02-12,22.1
2024-02-13,21.0
2024-02-14,21.35
2024-02-15,21.05
2024-02-16,20.35
2024-02-19,20.9
2024-02-20,20.4
2024-02-21,19.8
2024-02-22,20.25
2024-02-23,19.45
2024-02-26,19.05
2024-02-27,18.25
2024-02-28,17.35
2024-02-29,18.2
2024-03-01,18.3
2024-03-02,18.75
2024-03-04,18.15
2024-03-05,17.65
2024-03-06,17.5
2024-03-07,17.2
2024-03-11,16.65
2024-03-12,15.9
2024-03-13,15.1
2024-03-14,15.6
2024-03-15,16.2
2024-03-18,15.75
2024-03-19,15.1
2024-03-20,14.95
2024-03-21,15.4
2024-03-22,15.7
2024-03-26,15.15
2024-03-27,15.1
2024-03-28,15.25
2024-04-01,16.0
2024-04-02,16.8
2024-04-03,17.6
2024-04-04,18.45
2024-04-05,19.35
2024-04-08,18.4
2024-04-09,17.95
2024-04-10,17.95
2024-04-12,18.05
2024-04-15,17.15
2024-04-16,17.2
2024-04-18,17.2
2024-04-19,17.05
2024-04-22,17.4
2024-04-23,18.25
2024-04-24,18.05
2024-04-25,18.05
2024-04-26,18.1
2024-04-29,19.0
2024-04-30,19.95
2024-05-02,20.1
2024-05-03,19.7
2024-05-06,19.15
2024-05-07,18.45
2024-05-08,18.6
2024-05-09,17.85
2024-05-10,18.2
2024-05-13,18.05
2024-05-14,18.95
2024-05-15,19.05
2024-05-16,18.95
2024-05-17,19.65
2024-05-18,19.9
2024-05-21,19.45
2024-05-22,19.35
2024-05-23,19.8
2024-05-24,20.45
2024-05-27,20.05
2024-05-28,19.4
2024-05-29,19.4
2024-05-30,19.15
2024-05-31,19.25
2024-06-03,20.15
2024-06-04,19.15
2024-06-05,18.2
2024-06-06,17.65
2024-06-07,18.1
2024-06-10,17.88
2024-06-11,18.43
2024-06-12,19.35
2024-06-13,19.71
2024-06-14,19.78
2024-06-18,19.36
2024-06-19,18.96
2024-06-20,18.87
2024-06-21,19.19
2024-06-24,20.14
2024-06-25,19.95
2024-06-26,19.69
2024-06-27,19.67
2024-06-28,19.6
2024-07-01,19.88
2024-07-02,19.83
2024-07-03,19.67
2024-07-04,19.03
2024-07-05,18.57
2024-07-08,18.67
2024-07-09,19.28
2024-07-10,18.96
2024-07-11,18.69
2024-07-12,18.43
2024-07-15,18.49
2024-07-16,18.64
2024-07-18,18.32
2024-07-19,17.92
2024-07-22,17.81
2024-07-23,17.91
2024-07-24,18.8
2024-07-25,18.83
2024-07-26,19.66
2024-07-29,19.42
2024-07-30,19.31
2024-07-31,19.85
2024-08-01,19.16
2024-08-02,19.79
2024-08-05,18.8
2024-08-06,17.98
2024-08-07,18.87
2024-08-08,17.92
2024-08-09,17.53
2024-08-12,17.83
2024-08-13,17.6
2024-08-14,17.59
2024-08-16,17.66
2024-08-19,17.98
2024-08-20,18.1
2024-08-21,18.78
2024-08-22,18.55
2024-08-23,18.52
2024-08-26,18.19
2024-08-27,18.2
2024-08-28,18.02
2024-08-29,17.94
2024-08-30,17.92
2024-09-02,17.91
2024-09-03,18.02
2024-09-04,17.95
2024-09-05,17.93
2024-09-06,17.47
2024-09-09,17.27
2024-09-10,17.54
2024-09-11,17.19
2024-09-12,17.29
2024-09-13,17.31
2024-09-16,17.35
2024-09-17,17.34
2024-09-18,17.2
2024-09-19,16.9
2024-09-20,17.02
2024-09-23,17.76
2024-09-24,17.85
2024-09-25,17.62
2024-09-26,17.42
2024-09-27,17.57
2024-09-30,18.24
2024-10-01,19.15
2024-10-03,20.1
2024-10-04,19.43
2024-10-07,18.45
2024-10-08,20.02
2024-10-09,22.13
2024-10-10,22.88
2024-10-11,22.31
2024-10-14,21.32
2024-10-15,21.39
2024-10-16,21.15
2024-10-17,19.9
2024-10-18,20.01
2024-10-21,19.17
2024-10-22,18.3
2024-10-23,18.45
2024-10-24,18.39
2024-10-25,17.89
2024-10-28,18.01
2024-10-29,17.94
2024-10-30,18.43
2024-10-31,18.2
2024-11-01,18.47
2024-11-04,17.88
2024-11-05,17.96
2024-11-06,18.27
2024-11-07,18.72
2024-11-08,17.99
2024-11-11,17.88
2024-11-12,17.31
2024-11-13,16.57
2024-11-14,16.69
2024-11-18,16.58
2024-11-19,16.66
2024-11-21,16.34
2024-11-22,16.3
2024-11-25,16.21
2024-11-26,16.25
2024-11-27,17.37
2024-11-28,18.93
2024-11-29,18.46
2024-12-02,18.54
2024-12-03,19.09
2024-12-04,19.99
2024-12-05,19.62
2024-12-06,19.22
2024-12-09,18.75
2024-12-10,19.06
2024-12-11,18.98
2024-12-12,18.71
2024-12-13,18.84
2024-12-16,19.15
2024-12-17,18.83
2024-12-18,18.53
2024-12-19,19.87
2024-12-20,18.97
2024-12-23,18.58
2024-12-24,18.25
2024-12-26,18.13
2024-12-27,18.13
2024-12-30,17.59
2024-12-31,17.7
2025-01-01,18.06
2025-01-02,17.73
2025-01-03,17.67
2025-01-06,16.78
2025-01-07,17.27
2025-01-08,17.14
2025-01-09,16.87
2025-01-10,16.2
2025-01-13,15.78
2025-01-14,16.36
2025-01-15,16.29
2025-01-16,16.63
2025-01-17,16.7
2025-01-20,16.91
2025-01-21,16.48
2025-01-22,16.31
2025-01-23,16.16
2025-01-24,16.04
2025-01-27,15.08
2025-01-28,14.95
2025-01-29,15.38
2025-01-30,15.73
2025-01-31,16.33
2025-02-01,15.94
2025-02-03,14.86
2025-02-04,15.02
2025-02-05,15.07
2025-02-06,15.04
2025-02-07,14.95
2025-02-10,14.74
2025-02-11,14.2
2025-02-12,14.13
2025-02-13,14.04
2025-02-14,13.46
2025-02-17,13.56
2025-02-18,13.06
2025-02-19,13.74
2025-02-20,13.8
2025-02-21,13.92
2025-02-24,13.86
2025-02-25,13.97
2025-02-27,13.93
2025-02-28,13.36
2025-03-03,13.07
2025-03-04,13.03
2025-03-05,13.52
2025-03-06,13.64
2025-03-07,14.15
2025-03-10,14.1
2025-03-11,13.63
2025-03-12,13.66
2025-03-13,13.45
2025-03-17,13.07
2025-03-18,13.38
2025-03-19,14.75
2025-03-20,14.64
2025-03-21,14.96
2025-03-24,14.99
2025-03-25,14.42
2025-03-26,14.1
2025-03-27,14.48
2025-03-28,14.25
2025-04-01,14.65
2025-04-02,14.65
2025-04-03,15.28
2025-04-04,14.79
2025-04-07,14.18
2025-04-08,14.6
2025-04-09,14.43
2025-04-11,14.51
2025-04-15,15.26
2025-04-16,15.41
2025-04-17,15.47
2025-04-21,15.84
2025-04-22,15.88
2025-04-23,15.7
2025-04-24,15.58
2025-04-25,15.06
2025-04-28,14.92
2025-04-29,14.94
2025-04-30,14.54
2025-05-02,14.19
2025-05-05,14.06
2025-05-06,13.55
2025-05-07,13.69
2025-05-08,13.24
2025-05-09,13.29
2025-05-12,14.24
2025-05-13,14.44
2025-05-14,14.57
2025-05-15,14.69
2025-05-16,15.11
2025-05-19,14.99
2025-05-20,14.79
2025-05-21,14.85
2025-05-22,14.7
2025-05-23,15.18
2025-05-26,15.2
2025-05-27,15.19
2025-05-28,15.05
2025-05-29,15.12
2025-05-30,15.54
2025-06-02,15.64
2025-06-03,15.39
2025-06-04,15.66
2025-06-05,15.75
2025-06-06,16.24
2025-06-09,17.73
2025-06-10,17.99
2025-06-11,18.22
2025-06-12,17.73
2025-06-13,17.67
2025-06-16,17.69
2025-06-17,17.41
2025-06-18,17.21
2025-06-19,17.01
2025-06-20,17.31
2025-06-23,16.91
2025-06-24,17.36
2025-06-25,18.04
2025-06-26,17.97
2025-06-27,18.1
2025-06-30,18.3
2025-07-01,19.08
2025-07-02,18.8
2025-07-03,18.67
2025-07-04,18.95
2025-07-07,22.65
2025-07-08,22.39
2025-07-09,22.37
2025-07-10,23.03
2025-07-11,23.63
2025-07-14,27.23
2025-07-15,24.51
2025-07-16,23.75
2025-07-17,22.73
2025-07-18,22.86
2025-07-21,21.52
2025-07-22,21.42
2025-07-23,21.51
2025-07-24,21.11
2025-07-25,20.12
2025-07-28,20.41
2025-07-29,21.43
2025-07-30,21.45
2025-07-31,21.0
2025-08-01,20.14
2025-08-04,19.45
2025-08-05,19.27
2025-08-06,19.08
2025-08-07,18.94
2025-08-08,19.16
2025-08-11,19.36
2025-08-12,18.88
2025-08-13,18.91
2025-08-14,18.56
2025-08-18,18.25
2025-08-19,19.16
2025-08-20,19.05
2025-08-21,19.07
2025-08-22,18.87
2025-08-25,18.7
2025-08-26,18.05
2025-08-28,18.95
2025-08-29,18.39
2025-09-01,18.52
2025-09-02,18.38
2025-09-03,18.36
2025-09-04,18.17
2025-09-05,19.07
2025-09-08,20.02
2025-09-09,19.25
2025-09-10,19.26
2025-09-11,19.09
2025-09-12,18.91
2025-09-15,18.87
2025-09-16,19.08
2025-09-17,19.05
2025-09-18,18.83
2025-09-19,18.68
2025-09-22,18.52
2025-09-23,18.32
2025-09-24,18.03
2025-09-25,17.81
2025-09-26,17.59
2025-09-29,17.53
2025-09-30,17.43
2025-10-01,17.76
2025-10-03,18.55
2025-10-06,18.06
2025-10-07,17.9
2025-10-08,17.97
2025-10-09,17.95
2025-10-10,18.47
2025-10-13,18.35
2025-10-14,17.95
2025-10-15,18.09
2025-10-16,18.01
2025-10-17,17.91
2025-10-20,17.88
2025-10-21,18.01
2025-10-23,17.99
2025-10-24,17.96
2025-10-27,17.9
2025-10-28,17.89
2025-10-29,18.2
2025-10-30,17.89
2025-10-31,18.02
2025-11-03,18.0
2025-11-04,17.89
2025-11-06,17.69
2025-11-07,17.61
2025-11-10,17.93
2025-11-11,18.01
2025-11-12,17.98
2025-11-13,17.94
2025-11-14,17.76
2025-11-17,17.84
2025-11-18,17.64
2025-11-19,20.13
